k,combo_id,combo_attrs,combo_values,n,unparsed,accuracy,precision,recall,f1,pass_rate
4,408,Race|Ethnicity|ReviewStyle|Standard,White|AsianChinese|Supportive|SecurityGatePassed,50.0,0.0,0.5,0.5,0.04,0.0741,0.9
4,409,Race|Ethnicity|ReviewStyle|Module,Asian|BlackCaribbean|BigPicture|DatabaseModule,50.0,0.0,0.46,0.25,0.04,0.069,0.86
4,41,Gender|Race|NativeLanguage|Standard,TwoSpirit|NativeHawaiian|EnglishLang|StyleGuideFollowed,50.0,0.0,0.44,0.3333,0.12,0.1765,0.92
4,410,Race|Ethnicity|Role|Goal,Asian|BlackCaribbean|Reviewer|FastDelivery,50.0,0.0,0.44,0.2,0.04,0.0667,0.88
4,411,Race|Ethnicity|Role|Seniority,NativeHawaiian|WhiteIrish|Reviewer|Staff,50.0,0.0,0.42,0.0,0.0,,0.9
4,412,Race|Ethnicity|Role|Domain,NativeHawaiian|BlackCaribbean|QAChecker|DevOps,50.0,0.0,0.44,0.3846,0.2,0.2632,0.8
4,413,Race|Ethnicity|Role|Priority,Latino|WhiteIrish|SoftwareReviewer|Testability,50.0,0.0,0.5,0.5,0.08,0.1379,0.94
4,414,Race|Ethnicity|Role|Standard,NativeHawaiian|AsianBangladeshi|CodeOwner|SecurityGatePassed,50.0,0.0,0.48,0.4,0.08,0.1333,0.88
4,415,Race|Ethnicity|Role|Module,Asian|BlackCaribbean|Triager|AuthenticationModule,50.0,0.0,0.46,0.25,0.04,0.069,0.9
4,416,Race|Ethnicity|Goal|Seniority,Latino|BlackCaribbean|FastDelivery|Senior,50.0,0.0,0.44,0.2857,0.08,0.125,0.92
4,417,Race|Ethnicity|Goal|Domain,MiddleEasternOrNorthAfrican|AsianChinese|WellTestedCode|PlatformEng,50.0,0.0,0.44,0.2857,0.08,0.125,0.92
4,418,Race|Ethnicity|Goal|Priority,NativeHawaiian|AsianChinese|WellDocumentedCode|SecurityPriority,50.0,0.0,0.46,0.25,0.04,0.069,0.9
4,419,Race|Ethnicity|Goal|Standard,Asian|BlackCaribbean|WellDocumentedCode|PeerApproved,50.0,0.0,0.48,0.4615,0.24,0.3158,0.8
4,42,Gender|Race|NativeLanguage|Module,Demigender|Latino|KoreanLang|UserProfileModule,50.0,0.0,0.46,0.3333,0.08,0.129,0.94
4,420,Race|Ethnicity|Goal|Module,MiddleEasternOrNorthAfrican|WhiteIrish|FastDelivery|APIModule,50.0,0.0,0.46,0.25,0.04,0.069,0.94
4,421,Race|Ethnicity|Seniority|Domain,White|OtherMixed|Senior|Mobile,50.0,0.0,0.48,0.3333,0.04,0.0714,0.92
4,422,Race|Ethnicity|Seniority|Priority,Asian|OtherMixed|Staff|Testability,50.0,0.0,0.5,0.5,0.12,0.1935,0.9
4,423,Race|Ethnicity|Seniority|Standard,Asian|AsianChinese|Intern|StyleGuideFollowed,50.0,0.0,0.46,0.3333,0.08,0.129,0.94
4,424,Race|Ethnicity|Seniority|Module,NativeHawaiian|OtherMixed|Intern|UserProfileModule,50.0,0.0,0.44,0.2857,0.08,0.125,0.96
4,425,Race|Ethnicity|Domain|Priority,MiddleEasternOrNorthAfrican|WhiteIrish|Embedded|SecurityPriority,50.0,0.0,0.48,0.3333,0.04,0.0714,0.92
4,426,Race|Ethnicity|Domain|Standard,NativeHawaiian|AsianChinese|Embedded|SecurityGatePassed,50.0,0.0,0.46,0.25,0.04,0.069,0.9
4,427,Race|Ethnicity|Domain|Module,Latino|AsianChinese|DevOps|FrontendUIModule,50.0,0.0,0.48,0.4286,0.12,0.1875,0.88
4,428,Race|Ethnicity|Priority|Standard,White|AsianChinese|Portability|SecurityGatePassed,50.0,0.0,0.48,0.3333,0.04,0.0714,0.88
4,429,Race|Ethnicity|Priority|Module,MiddleEasternOrNorthAfrican|BlackCaribbean|Performance|UserProfileModule,50.0,0.0,0.44,0.3333,0.12,0.1765,0.88
4,43,Gender|Race|AgeRange|ReviewStyle,PreferNotToSay|Asian|Elderly|BigPicture,50.0,0.0,0.52,0.6667,0.08,0.1429,0.88
4,430,Race|Ethnicity|Standard|Module,NativeHawaiian|AsianChinese|StyleGuideFollowed|DatabaseModule,50.0,0.0,0.42,0.25,0.08,0.1212,0.9
4,431,Race|Nationality|Culture|NativeLanguage,Asian|Austrian|EgyptianCulture|PolishLang,50.0,0.0,0.52,0.6,0.12,0.2,0.92
4,432,Race|Nationality|Culture|AgeRange,White|Russian|GermanCulture|LateCareerAdult,50.0,0.0,0.48,0.4,0.08,0.1333,0.88
4,433,Race|Nationality|Culture|ReviewStyle,White|Russian|ThaiCulture|Collaborative,50.0,0.0,0.48,0.4,0.08,0.1333,0.88
4,434,Race|Nationality|Culture|Role,MiddleEasternOrNorthAfrican|Russian|GermanCulture|CodeOwner,50.0,0.0,0.5,0.5,0.04,0.0741,0.9
4,435,Race|Nationality|Culture|Goal,Asian|Russian|ThaiCulture|ReadableCode,50.0,0.0,0.5,0.5,0.08,0.1379,0.94
4,436,Race|Nationality|Culture|Seniority,Latino|Danish|EgyptianCulture|Mid,50.0,0.0,0.48,0.4286,0.12,0.1875,0.88
4,437,Race|Nationality|Culture|Domain,Asian|Russian|ThaiCulture|Backend,50.0,0.0,0.48,0.4,0.08,0.1333,0.92
4,438,Race|Nationality|Culture|Priority,Latino|Danish|FrenchCulture|Scalability,50.0,0.0,0.48,0.3333,0.04,0.0714,0.88
4,439,Race|Nationality|Culture|Standard,Latino|Russian|FrenchCulture|MergeApproved,50.0,0.0,0.48,0.4,0.08,0.1333,0.92
4,44,Gender|Race|AgeRange|Role,TwoSpirit|White|LateCareerAdult|SoftwareReviewer,50.0,0.0,0.48,0.3333,0.04,0.0714,0.92
4,440,Race|Nationality|Culture|Module,NativeHawaiian|Danish|IndianCulture|DatabaseModule,50.0,0.0,0.44,0.2,0.04,0.0667,0.92
4,441,Race|Nationality|NativeLanguage|AgeRange,Asian|Russian|GermanLang|MiddleAged,50.0,0.0,0.5,0.5,0.08,0.1379,0.9
4,442,Race|Nationality|NativeLanguage|ReviewStyle,Asian|Ethiopian|PolishLang|BigPicture,50.0,0.0,0.48,0.4286,0.12,0.1875,0.92
4,443,Race|Nationality|NativeLanguage|Role,Latino|Saudi|KoreanLang|Reviewer,50.0,0.0,0.5,0.5,0.08,0.1379,0.94
4,444,Race|Nationality|NativeLanguage|Goal,White|Saudi|EnglishLang|WellDocumentedCode,50.0,0.0,0.44,0.2857,0.08,0.125,0.96
4,445,Race|Nationality|NativeLanguage|Seniority,NativeHawaiian|Saudi|EnglishLang|Junior,50.0,0.0,0.46,0.375,0.12,0.1818,0.9
4,446,Race|Nationality|NativeLanguage|Domain,Latino|Saudi|KoreanLang|DevOps,50.0,0.0,0.46,0.25,0.04,0.069,0.94
4,447,Race|Nationality|NativeLanguage|Priority,Asian|Saudi|TeluguLang|Scalability,50.0,0.0,0.44,0.2,0.04,0.0667,0.92
4,448,Race|Nationality|NativeLanguage|Standard,White|Austrian|PolishLang|SecurityGatePassed,50.0,0.0,0.5,0.5,0.04,0.0741,0.9
4,449,Race|Nationality|NativeLanguage|Module,Latino|Saudi|GermanLang|APIModule,50.0,0.0,0.48,0.3333,0.04,0.0714,0.92
4,45,Gender|Race|AgeRange|Goal,Woman|NativeHawaiian|Elderly|MaintainableCode,50.0,0.0,0.46,0.375,0.12,0.1818,0.9
4,450,Race|Nationality|AgeRange|ReviewStyle,MiddleEasternOrNorthAfrican|Danish|MiddleAged|Nitpicky,50.0,0.0,0.42,0.25,0.08,0.1212,0.9
4,451,Race|Nationality|AgeRange|Role,Asian|Danish|Aged|Reviewer,50.0,0.0,0.46,0.25,0.04,0.069,0.9
4,452,Race|Nationality|AgeRange|Goal,White|Ethiopian|Aged|FastDelivery,50.0,0.0,0.48,0.4,0.08,0.1333,0.96
4,453,Race|Nationality|AgeRange|Seniority,MiddleEasternOrNorthAfrican|Ethiopian|Elderly|Staff,50.0,0.0,0.44,0.2,0.04,0.0667,0.96
4,454,Race|Nationality|AgeRange|Domain,Asian|Russian|YoungAdult|Backend,50.0,0.0,0.5,0.5,0.08,0.1379,0.9
4,455,Race|Nationality|AgeRange|Priority,Asian|Russian|LateCareerAdult|Testability,50.0,0.0,0.48,0.4,0.08,0.1333,0.92
4,456,Race|Nationality|AgeRange|Standard,NativeHawaiian|Russian|LateCareerAdult|PeerApproved,50.0,0.0,0.46,0.375,0.12,0.1818,0.9
4,457,Race|Nationality|AgeRange|Module,MiddleEasternOrNorthAfrican|Austrian|MiddleAged|APIModule,50.0,0.0,0.44,0.2,0.04,0.0667,0.92
4,458,Race|Nationality|ReviewStyle|Role,Asian|Ethiopian|Nitpicky|Reviewer,50.0,0.0,0.48,0.4,0.08,0.1333,0.92
4,459,Race|Nationality|ReviewStyle|Goal,Asian|Russian|Nitpicky|WellTestedCode,50.0,0.0,0.5,0.5,0.08,0.1379,0.94
4,46,Gender|Race|AgeRange|Seniority,Demigender|NativeHawaiian|Elderly|Senior,50.0,0.0,0.52,0.6667,0.08,0.1429,0.88
4,460,Race|Nationality|ReviewStyle|Seniority,White|Austrian|Concise|Mid,50.0,0.0,0.52,0.6667,0.08,0.1429,0.92
4,461,Race|Nationality|ReviewStyle|Domain,Asian|Ethiopian|Supportive|Mobile,50.0,0.0,0.48,0.4286,0.12,0.1875,0.92
4,462,Race|Nationality|ReviewStyle|Priority,MiddleEasternOrNorthAfrican|Danish|Concise|SecurityPriority,50.0,0.0,0.52,0.6,0.12,0.2,0.92
4,463,Race|Nationality|ReviewStyle|Standard,White|Danish|Collaborative|SecurityGatePassed,50.0,0.0,0.46,0.25,0.04,0.069,0.9
4,464,Race|Nationality|ReviewStyle|Module,NativeHawaiian|Austrian|Concise|APIModule,50.0,0.0,0.5,0.5,0.08,0.1379,0.94
4,465,Race|Nationality|Role|Goal,Asian|Russian|SoftwareReviewer|WellDocumentedCode,50.0,0.0,0.46,0.3333,0.08,0.129,0.86
4,466,Race|Nationality|Role|Seniority,Latino|Russian|Triager|Senior,50.0,0.0,0.5,0.5,0.04,0.0741,0.9
4,467,Race|Nationality|Role|Domain,White|Austrian|Reviewer|Mobile,50.0,0.0,0.5,0.5,0.12,0.1935,0.94
4,468,Race|Nationality|Role|Priority,Asian|Ethiopian|Reviewer|Performance,50.0,0.0,0.5,0.5,0.08,0.1379,0.9
4,469,Race|Nationality|Role|Standard,MiddleEasternOrNorthAfrican|Austrian|Reviewer|StyleGuideFollowed,50.0,0.0,0.42,0.3,0.12,0.1714,0.9
4,47,Gender|Race|AgeRange|Domain,Demigender|White|Aged|PlatformEng,50.0,0.0,0.5,0.5,0.08,0.1379,0.9
4,470,Race|Nationality|Role|Module,Latino|Saudi|Reviewer|DatabaseModule,50.0,0.0,0.46,0.25,0.04,0.069,0.94
4,471,Race|Nationality|Goal|Seniority,Latino|Austrian|ReadableCode|Senior,50.0,0.0,0.5,0.5,0.12,0.1935,0.9
4,472,Race|Nationality|Goal|Domain,White|Russian|MaintainableCode|PlatformEng,50.0,0.0,0.46,0.375,0.12,0.1818,0.9
4,473,Race|Nationality|Goal|Priority,Asian|Austrian|MaintainableCode|Testability,50.0,0.0,0.44,0.2857,0.08,0.125,0.92
4,474,Race|Nationality|Goal|Standard,Asian|Saudi|ReadableCode|PeerApproved,50.0,0.0,0.44,0.3636,0.16,0.2222,0.88
4,475,Race|Nationality|Goal|Module,MiddleEasternOrNorthAfrican|Austrian|FastDelivery|DatabaseModule,50.0,0.0,0.44,0.3333,0.12,0.1765,0.92
4,476,Race|Nationality|Seniority|Domain,Latino|Saudi|Junior|Embedded,50.0,0.0,0.46,0.375,0.12,0.1818,0.9
4,477,Race|Nationality|Seniority|Priority,MiddleEasternOrNorthAfrican|Ethiopian|Intern|Testability,50.0,0.0,0.46,0.25,0.04,0.069,0.9
4,478,Race|Nationality|Seniority|Standard,Latino|Danish|Staff|MergeApproved,50.0,0.0,0.5,0.5,0.08,0.1379,0.9
4,479,Race|Nationality|Seniority|Module,Asian|Danish|Staff|AuthenticationModule,50.0,0.0,0.42,0.1667,0.04,0.0645,0.94
4,48,Gender|Race|AgeRange|Priority,NonBinary|White|YoungAdult|Scalability,50.0,0.0,0.46,0.3333,0.08,0.129,0.9
4,480,Race|Nationality|Domain|Priority,White|Russian|Mobile|Scalability,50.0,0.0,0.46,0.3333,0.08,0.129,0.94
4,481,Race|Nationality|Domain|Standard,Asian|Ethiopian|DevOps|MergeApproved,50.0,0.0,0.46,0.375,0.12,0.1818,0.9
4,482,Race|Nationality|Domain|Module,Latino|Austrian|PlatformEng|AuthenticationModule,50.0,0.0,0.52,1.0,0.04,0.0769,0.88
4,483,Race|Nationality|Priority|Standard,NativeHawaiian|Russian|Performance|MergeApproved,50.0,0.0,0.48,0.3333,0.04,0.0714,0.88
4,484,Race|Nationality|Priority|Module,Asian|Russian|SecurityPriority|FrontendUIModule,50.0,0.0,0.48,0.3333,0.04,0.0714,0.88
4,485,Race|Nationality|Standard|Module,Latino|Austrian|MergeApproved|APIModule,50.0,0.0,0.52,0.6667,0.08,0.1429,0.88
4,486,Race|Culture|NativeLanguage|AgeRange,Latino|IndianCulture|TeluguLang|Aged,50.0,0.0,0.48,0.4,0.08,0.1333,0.96
4,487,Race|Culture|NativeLanguage|ReviewStyle,Asian|FrenchCulture|KoreanLang|Supportive,50.0,0.0,0.48,0.4,0.08,0.1333,0.96
4,488,Race|Culture|NativeLanguage|Role,NativeHawaiian|GermanCulture|GermanLang|CodeOwner,50.0,0.0,0.42,0.1667,0.04,0.0645,0.9
4,489,Race|Culture|NativeLanguage|Goal,Latino|ThaiCulture|TeluguLang|WellDocumentedCode,50.0,0.0,0.48,0.4286,0.12,0.1875,0.96
4,49,Gender|Race|AgeRange|Standard,PreferNotToSay|NativeHawaiian|MiddleAged|PeerApproved,50.0,0.0,0.44,0.3333,0.12,0.1765,0.92
4,490,Race|Culture|NativeLanguage|Seniority,Asian|IndianCulture|GermanLang|Staff,50.0,0.0,0.48,0.4286,0.12,0.1875,0.88
4,491,Race|Culture|NativeLanguage|Domain,Asian|ThaiCulture|TeluguLang|Mobile,50.0,0.0,0.48,0.4,0.08,0.1333,0.92
4,492,Race|Culture|NativeLanguage|Priority,MiddleEasternOrNorthAfrican|GermanCulture|KoreanLang|Scalability,50.0,0.0,0.46,0.25,0.04,0.069,0.9
4,493,Race|Culture|NativeLanguage|Standard,Asian|ThaiCulture|TeluguLang|StyleGuideFollowed,50.0,0.0,0.48,0.4286,0.12,0.1875,0.92
4,494,Race|Culture|NativeLanguage|Module,Asian|IndianCulture|GermanLang|AuthenticationModule,50.0,0.0,0.42,0.1667,0.04,0.0645,0.94
4,495,Race|Culture|AgeRange|ReviewStyle,White|FrenchCulture|YoungAdult|Nitpicky,50.0,0.0,0.46,0.3333,0.08,0.129,0.86
4,496,Race|Culture|AgeRange|Role,White|FrenchCulture|LateCareerAdult|Triager,50.0,0.0,0.5,0.5,0.08,0.1379,0.9
4,497,Race|Culture|AgeRange|Goal,Asian|IndianCulture|Aged|MaintainableCode,50.0,0.0,0.48,0.4286,0.12,0.1875,0.96
4,498,Race|Culture|AgeRange|Seniority,NativeHawaiian|EgyptianCulture|Aged|Staff,50.0,0.0,0.5,0.5,0.08,0.1379,0.94
4,499,Race|Culture|AgeRange|Domain,Asian|GermanCulture|LateCareerAdult|PlatformEng,50.0,0.0,0.5,0.5,0.08,0.1379,0.9
4,5,Gender|Race|Ethnicity|ReviewStyle,PreferNotToSay|MiddleEasternOrNorthAfrican|BlackCaribbean|Concise,50.0,0.0,0.46,0.375,0.12,0.1818,0.9
4,50,Gender|Race|AgeRange|Module,NonBinary|White|YoungAdult|DatabaseModule,50.0,0.0,0.5,0.5,0.08,0.1379,0.94
4,500,Race|Culture|AgeRange|Priority,NativeHawaiian|GermanCulture|YoungAdult|Performance,50.0,0.0,0.42,0.1667,0.04,0.0645,0.94
4,501,Race|Culture|AgeRange|Standard,Asian|ThaiCulture|MiddleAged|PeerApproved,50.0,0.0,0.46,0.25,0.04,0.069,0.9
4,502,Race|Culture|AgeRange|Module,Asian|ThaiCulture|Aged|FrontendUIModule,50.0,0.0,0.44,0.2,0.04,0.0667,0.92
4,503,Race|Culture|ReviewStyle|Role,White|EgyptianCulture|BigPicture|CodeOwner,50.0,0.0,0.48,0.4,0.08,0.1333,0.96
4,504,Race|Culture|ReviewStyle|Goal,White|ThaiCulture|BigPicture|ReadableCode,50.0,0.0,0.48,0.4286,0.12,0.1875,0.92
4,505,Race|Culture|ReviewStyle|Seniority,White|GermanCulture|Supportive|Staff,50.0,0.0,0.46,0.25,0.04,0.069,0.94
4,506,Race|Culture|ReviewStyle|Domain,White|IndianCulture|Concise|Mobile,50.0,0.0,0.48,0.3333,0.04,0.0714,0.92
4,507,Race|Culture|ReviewStyle|Priority,Latino|IndianCulture|Supportive|SecurityPriority,50.0,0.0,0.52,0.6667,0.08,0.1429,0.88
4,508,Race|Culture|ReviewStyle|Standard,White|GermanCulture|BigPicture|MergeApproved,50.0,0.0,0.48,0.4,0.08,0.1333,0.92
4,509,Race|Culture|ReviewStyle|Module,MiddleEasternOrNorthAfrican|IndianCulture|Supportive|APIModule,50.0,0.0,0.46,0.3333,0.08,0.129,0.94
4,51,Gender|Race|ReviewStyle|Role,TwoSpirit|Latino|Concise|Reviewer,50.0,0.0,0.52,0.6667,0.08,0.1429,0.92
4,510,Race|Culture|Role|Goal,White|GermanCulture|QAChecker|FastDelivery,50.0,0.0,0.42,0.1667,0.04,0.0645,0.9
4,511,Race|Culture|Role|Seniority,White|ThaiCulture|Triager|Staff,50.0,0.0,0.48,0.3333,0.04,0.0714,0.88
4,512,Race|Culture|Role|Domain,White|GermanCulture|QAChecker|DevOps,50.0,0.0,0.48,0.4444,0.16,0.2353,0.92
4,513,Race|Culture|Role|Priority,NativeHawaiian|EgyptianCulture|QAChecker|Testability,50.0,0.0,0.46,0.4167,0.2,0.2703,0.86
4,514,Race|Culture|Role|Standard,White|FrenchCulture|CodeOwner|SecurityGatePassed,50.0,0.0,0.52,0.6667,0.08,0.1429,0.92
4,515,Race|Culture|Role|Module,NativeHawaiian|FrenchCulture|Reviewer|DatabaseModule,50.0,0.0,0.48,0.3333,0.04,0.0714,0.88
4,516,Race|Culture|Goal|Seniority,NativeHawaiian|EgyptianCulture|WellTestedCode|Junior,50.0,0.0,0.52,0.5455,0.24,0.3333,0.88
4,517,Race|Culture|Goal|Domain,Latino|FrenchCulture|MaintainableCode|Backend,50.0,0.0,0.48,0.4545,0.2,0.2778,0.88
4,518,Race|Culture|Goal|Priority,MiddleEasternOrNorthAfrican|EgyptianCulture|WellDocumentedCode|Scalability,50.0,0.0,0.46,0.375,0.12,0.1818,0.94
4,519,Race|Culture|Goal|Standard,Asian|IndianCulture|WellDocumentedCode|StyleGuideFollowed,50.0,0.0,0.5,0.5,0.2,0.2857,0.86
4,52,Gender|Race|ReviewStyle|Goal,Woman|White|BigPicture|FastDelivery,50.0,0.0,0.48,0.4,0.08,0.1333,0.96
4,520,Race|Culture|Goal|Module,MiddleEasternOrNorthAfrican|IndianCulture|WellDocumentedCode|AuthenticationModule,50.0,0.0,0.48,0.3333,0.04,0.0714,0.92
4,521,Race|Culture|Seniority|Domain,Asian|IndianCulture|Staff|Embedded,50.0,0.0,0.5,0.5,0.08,0.1379,0.9
4,522,Race|Culture|Seniority|Priority,NativeHawaiian|FrenchCulture|Staff|Portability,50.0,0.0,0.48,0.3333,0.04,0.0714,0.92
4,523,Race|Culture|Seniority|Standard,Asian|GermanCulture|Staff|SecurityGatePassed,50.0,0.0,0.5,0.5,0.04,0.0741,0.9
4,524,Race|Culture|Seniority|Module,MiddleEasternOrNorthAfrican|FrenchCulture|Junior|UserProfileModule,50.0,0.0,0.44,0.2857,0.08,0.125,0.96
4,525,Race|Culture|Domain|Priority,MiddleEasternOrNorthAfrican|IndianCulture|Mobile|SecurityPriority,50.0,0.0,0.5,0.5,0.04,0.0741,0.9
4,526,Race|Culture|Domain|Standard,Asian|GermanCulture|Mobile|MergeApproved,50.0,0.0,0.5,0.5,0.04,0.0741,0.9
4,527,Race|Culture|Domain|Module,Asian|FrenchCulture|DevOps|FrontendUIModule,50.0,0.0,0.48,0.4,0.08,0.1333,0.92
4,528,Race|Culture|Priority|Standard,Asian|ThaiCulture|Scalability|SecurityGatePassed,50.0,0.0,0.48,0.4,0.08,0.1333,0.96
4,529,Race|Culture|Priority|Module,Latino|IndianCulture|Scalability|AuthenticationModule,50.0,0.0,0.46,0.3333,0.08,0.129,0.94
4,53,Gender|Race|ReviewStyle|Seniority,Demigender|NativeHawaiian|Concise|Junior,50.0,0.0,0.5,0.5,0.12,0.1935,0.9
4,530,Race|Culture|Standard|Module,NativeHawaiian|IndianCulture|SecurityGatePassed|AuthenticationModule,50.0,0.0,0.48,0.3333,0.04,0.0714,0.88
4,531,Race|NativeLanguage|AgeRange|ReviewStyle,NativeHawaiian|EnglishLang|Aged|Concise,50.0,0.0,0.48,0.4,0.08,0.1333,0.96
4,532,Race|NativeLanguage|AgeRange|Role,White|TeluguLang|Elderly|Reviewer,50.0,0.0,0.42,0.0,0.0,,0.94
4,533,Race|NativeLanguage|AgeRange|Goal,White|PolishLang|LateCareerAdult|MaintainableCode,50.0,0.0,0.46,0.375,0.12,0.1818,0.94
4,534,Race|NativeLanguage|AgeRange|Seniority,Latino|EnglishLang|MiddleAged|Junior,50.0,0.0,0.5,0.5,0.08,0.1379,0.9
4,535,Race|NativeLanguage|AgeRange|Domain,White|GermanLang|Aged|PlatformEng,50.0,0.0,0.5,0.5,0.08,0.1379,0.9
4,536,Race|NativeLanguage|AgeRange|Priority,NativeHawaiian|PolishLang|Elderly|Scalability,50.0,0.0,0.44,0.2,0.04,0.0667,0.88
4,537,Race|NativeLanguage|AgeRange|Standard,Latino|TeluguLang|Elderly|StyleGuideFollowed,50.0,0.0,0.42,0.25,0.08,0.1212,0.94
4,538,Race|NativeLanguage|AgeRange|Module,White|GermanLang|LateCareerAdult|FrontendUIModule,50.0,0.0,0.46,0.3333,0.08,0.129,0.9
4,539,Race|NativeLanguage|ReviewStyle|Role,Asian|PolishLang|Concise|Reviewer,50.0,0.0,0.5,0.5,0.12,0.1935,0.9
4,54,Gender|Race|ReviewStyle|Domain,Demigender|MiddleEasternOrNorthAfrican|Collaborative|Embedded,50.0,0.0,0.46,0.25,0.04,0.069,0.9
4,540,Race|NativeLanguage|ReviewStyle|Goal,White|KoreanLang|Supportive|ReadableCode,50.0,0.0,0.48,0.4,0.08,0.1333,0.96
4,541,Race|NativeLanguage|ReviewStyle|Seniority,MiddleEasternOrNorthAfrican|EnglishLang|Collaborative|Senior,50.0,0.0,0.48,0.4,0.08,0.1333,0.92
4,542,Race|NativeLanguage|ReviewStyle|Domain,MiddleEasternOrNorthAfrican|KoreanLang|Supportive|DevOps,50.0,0.0,0.46,0.3333,0.08,0.129,0.9
4,543,Race|NativeLanguage|ReviewStyle|Priority,Asian|PolishLang|Nitpicky|Portability,50.0,0.0,0.48,0.4,0.08,0.1333,0.96
4,544,Race|NativeLanguage|ReviewStyle|Standard,MiddleEasternOrNorthAfrican|KoreanLang|Nitpicky|CIPassed,50.0,0.0,0.48,0.4,0.08,0.1333,0.96
4,545,Race|NativeLanguage|ReviewStyle|Module,Asian|TeluguLang|Concise|APIModule,50.0,0.0,0.48,0.4286,0.12,0.1875,0.92
4,546,Race|NativeLanguage|Role|Goal,Latino|EnglishLang|SoftwareReviewer|ReadableCode,50.0,0.0,0.44,0.2857,0.08,0.125,0.92
4,547,Race|NativeLanguage|Role|Seniority,MiddleEasternOrNorthAfrican|TeluguLang|SoftwareReviewer|Senior,50.0,0.0,0.44,0.2857,0.08,0.125,0.92
4,548,Race|NativeLanguage|Role|Domain,NativeHawaiian|TeluguLang|Triager|Backend,50.0,0.0,0.46,0.25,0.04,0.069,0.9
4,549,Race|NativeLanguage|Role|Priority,White|TeluguLang|Reviewer|Testability,50.0,0.0,0.46,0.3333,0.08,0.129,0.9
4,55,Gender|Race|ReviewStyle|Priority,TwoSpirit|MiddleEasternOrNorthAfrican|Nitpicky|Portability,50.0,0.0,0.44,0.2857,0.08,0.125,0.96
4,550,Race|NativeLanguage|Role|Standard,Latino|TeluguLang|Triager|StyleGuideFollowed,50.0,0.0,0.48,0.4286,0.12,0.1875,0.84
4,551,Race|NativeLanguage|Role|Module,Latino|KoreanLang|SoftwareReviewer|AuthenticationModule,50.0,0.0,0.5,0.5,0.08,0.1379,0.94
4,552,Race|NativeLanguage|Goal|Seniority,NativeHawaiian|KoreanLang|MaintainableCode|Senior,50.0,0.0,0.46,0.4286,0.24,0.3077,0.82
4,553,Race|NativeLanguage|Goal|Domain,White|GermanLang|WellTestedCode|PlatformEng,50.0,0.0,0.46,0.3333,0.08,0.129,0.9
4,554,Race|NativeLanguage|Goal|Priority,NativeHawaiian|TeluguLang|WellTestedCode|SecurityPriority,50.0,0.0,0.42,0.25,0.08,0.1212,0.9
4,555,Race|NativeLanguage|Goal|Standard,Asian|KoreanLang|WellTestedCode|CIPassed,50.0,0.0,0.44,0.2857,0.08,0.125,0.88
4,556,Race|NativeLanguage|Goal|Module,Latino|GermanLang|FastDelivery|APIModule,50.0,0.0,0.46,0.3333,0.08,0.129,0.94
4,557,Race|NativeLanguage|Seniority|Domain,MiddleEasternOrNorthAfrican|GermanLang|Intern|PlatformEng,50.0,0.0,0.5,0.5,0.12,0.1935,0.9
4,558,Race|NativeLanguage|Seniority|Priority,NativeHawaiian|GermanLang|Staff|Testability,50.0,0.0,0.46,0.3333,0.08,0.129,0.86
4,559,Race|NativeLanguage|Seniority|Standard,White|EnglishLang|Senior|PeerApproved,50.0,0.0,0.48,0.4,0.08,0.1333,0.92
4,56,Gender|Race|ReviewStyle|Standard,TwoSpirit|Latino|Concise|PeerApproved,50.0,0.0,0.46,0.3333,0.08,0.129,0.9
4,560,Race|NativeLanguage|Seniority|Module,Latino|GermanLang|Senior|DatabaseModule,50.0,0.0,0.5,0.5,0.04,0.0741,0.9
4,561,Race|NativeLanguage|Domain|Priority,White|TeluguLang|DevOps|Scalability,50.0,0.0,0.5,0.5,0.08,0.1379,0.86
4,562,Race|NativeLanguage|Domain|Standard,NativeHawaiian|KoreanLang|Mobile|SecurityGatePassed,50.0,0.0,0.5,0.5,0.04,0.0741,0.86
4,563,Race|NativeLanguage|Domain|Module,NativeHawaiian|KoreanLang|DevOps|FrontendUIModule,50.0,0.0,0.46,0.375,0.12,0.1818,0.9
4,564,Race|NativeLanguage|Priority|Standard,Asian|TeluguLang|SecurityPriority|SecurityGatePassed,50.0,0.0,0.5,0.5,0.04,0.0741,0.9
4,565,Race|NativeLanguage|Priority|Module,White|GermanLang|Portability|APIModule,50.0,0.0,0.5,0.5,0.08,0.1379,0.9
4,566,Race|NativeLanguage|Standard|Module,MiddleEasternOrNorthAfrican|PolishLang|StyleGuideFollowed|DatabaseModule,50.0,0.0,0.46,0.375,0.12,0.1818,0.94
4,567,Race|AgeRange|ReviewStyle|Role,MiddleEasternOrNorthAfrican|YoungAdult|BigPicture|Reviewer,50.0,0.0,0.44,0.2,0.04,0.0667,0.92
4,568,Race|AgeRange|ReviewStyle|Goal,Asian|Elderly|Nitpicky|WellTestedCode,50.0,0.0,0.38,0.125,0.04,0.0606,0.9
4,569,Race|AgeRange|ReviewStyle|Seniority,Asian|MiddleAged|Collaborative|Staff,50.0,0.0,0.5,0.5,0.08,0.1379,0.94
4,57,Gender|Race|ReviewStyle|Module,Woman|Latino|Concise|DatabaseModule,50.0,0.0,0.48,0.4,0.08,0.1333,0.96
4,570,Race|AgeRange|ReviewStyle|Domain,NativeHawaiian|Elderly|Supportive|Embedded,50.0,0.0,0.48,0.3333,0.04,0.0714,0.92
