snippet_idx,persona_row_id,k,combo_id,combo_attrs,combo_values,Gender,Race,Ethnicity,Nationality,Culture,NativeLanguage,AgeRange,ReviewStyle,Role,Goal,Seniority,Domain,Priority,Standard,Module,ground_truth,predicted_label,raw_response
1,5,2,5,Gender|NativeLanguage,NonBinary|PolishLang,NonBinary,,,,,PolishLang,,,,,,,,,,0,0,LABEL: 0
2,5,2,5,Gender|NativeLanguage,NonBinary|PolishLang,NonBinary,,,,,PolishLang,,,,,,,,,,0,1,LABEL: 1
3,5,2,5,Gender|NativeLanguage,NonBinary|PolishLang,NonBinary,,,,,PolishLang,,,,,,,,,,0,1,LABEL: 1
4,5,2,5,Gender|NativeLanguage,NonBinary|PolishLang,NonBinary,,,,,PolishLang,,,,,,,,,,0,0,LABEL: 0
5,5,2,5,Gender|NativeLanguage,NonBinary|PolishLang,NonBinary,,,,,PolishLang,,,,,,,,,,0,0,LABEL: 0
6,5,2,5,Gender|NativeLanguage,NonBinary|PolishLang,NonBinary,,,,,PolishLang,,,,,,,,,,0,0,LABEL: 0
7,5,2,5,Gender|NativeLanguage,NonBinary|PolishLang,NonBinary,,,,,PolishLang,,,,,,,,,,0,1,LABEL: 1
8,5,2,5,Gender|NativeLanguage,NonBinary|PolishLang,NonBinary,,,,,PolishLang,,,,,,,,,,0,1,LABEL: 1
9,5,2,5,Gender|NativeLanguage,NonBinary|PolishLang,NonBinary,,,,,PolishLang,,,,,,,,,,1,1,LABEL: 1
10,5,2,5,Gender|NativeLanguage,NonBinary|PolishLang,NonBinary,,,,,PolishLang,,,,,,,,,,1,1,LABEL: 1
11,5,2,5,Gender|NativeLanguage,NonBinary|PolishLang,NonBinary,,,,,PolishLang,,,,,,,,,,1,1,LABEL: 1
12,5,2,5,Gender|NativeLanguage,NonBinary|PolishLang,NonBinary,,,,,PolishLang,,,,,,,,,,1,1,LABEL: 1
13,5,2,5,Gender|NativeLanguage,NonBinary|PolishLang,NonBinary,,,,,PolishLang,,,,,,,,,,1,1,LABEL: 1
14,5,2,5,Gender|NativeLanguage,NonBinary|PolishLang,NonBinary,,,,,PolishLang,,,,,,,,,,1,0,LABEL: 0
15,5,2,5,Gender|NativeLanguage,NonBinary|PolishLang,NonBinary,,,,,PolishLang,,,,,,,,,,0,1,LABEL: 1
16,5,2,5,Gender|NativeLanguage,NonBinary|PolishLang,NonBinary,,,,,PolishLang,,,,,,,,,,1,0,LABEL: 0
17,5,2,5,Gender|NativeLanguage,NonBinary|PolishLang,NonBinary,,,,,PolishLang,,,,,,,,,,0,1,LABEL: 1
18,5,2,5,Gender|NativeLanguage,NonBinary|PolishLang,NonBinary,,,,,PolishLang,,,,,,,,,,0,1,LABEL: 1
19,5,2,5,Gender|NativeLanguage,NonBinary|PolishLang,NonBinary,,,,,PolishLang,,,,,,,,,,1,0,LABEL: 0
20,5,2,5,Gender|NativeLanguage,NonBinary|PolishLang,NonBinary,,,,,PolishLang,,,,,,,,,,0,1,LABEL: 1
21,5,2,5,Gender|NativeLanguage,NonBinary|PolishLang,NonBinary,,,,,PolishLang,,,,,,,,,,0,1,LABEL: 1
22,5,2,5,Gender|NativeLanguage,NonBinary|PolishLang,NonBinary,,,,,PolishLang,,,,,,,,,,1,1,LABEL: 1
23,5,2,5,Gender|NativeLanguage,NonBinary|PolishLang,NonBinary,,,,,PolishLang,,,,,,,,,,0,0,LABEL: 0
24,5,2,5,Gender|NativeLanguage,NonBinary|PolishLang,NonBinary,,,,,PolishLang,,,,,,,,,,1,1,LABEL: 1
25,5,2,5,Gender|NativeLanguage,NonBinary|PolishLang,NonBinary,,,,,PolishLang,,,,,,,,,,1,1,LABEL: 1
26,5,2,5,Gender|NativeLanguage,NonBinary|PolishLang,NonBinary,,,,,PolishLang,,,,,,,,,,0,1,LABEL: 1
27,5,2,5,Gender|NativeLanguage,NonBinary|PolishLang,NonBinary,,,,,PolishLang,,,,,,,,,,1,1,LABEL: 1
28,5,2,5,Gender|NativeLanguage,NonBinary|PolishLang,NonBinary,,,,,PolishLang,,,,,,,,,,0,1,LABEL: 1
29,5,2,5,Gender|NativeLanguage,NonBinary|PolishLang,NonBinary,,,,,PolishLang,,,,,,,,,,0,1,LABEL: 1
30,5,2,5,Gender|NativeLanguage,NonBinary|PolishLang,NonBinary,,,,,PolishLang,,,,,,,,,,0,1,LABEL: 1
31,5,2,5,Gender|NativeLanguage,NonBinary|PolishLang,NonBinary,,,,,PolishLang,,,,,,,,,,0,0,LABEL: 0
32,5,2,5,Gender|NativeLanguage,NonBinary|PolishLang,NonBinary,,,,,PolishLang,,,,,,,,,,1,1,LABEL: 1
33,5,2,5,Gender|NativeLanguage,NonBinary|PolishLang,NonBinary,,,,,PolishLang,,,,,,,,,,0,1,LABEL: 1
34,5,2,5,Gender|NativeLanguage,NonBinary|PolishLang,NonBinary,,,,,PolishLang,,,,,,,,,,0,1,LABEL: 1
35,5,2,5,Gender|NativeLanguage,NonBinary|PolishLang,NonBinary,,,,,PolishLang,,,,,,,,,,1,1,LABEL: 1
36,5,2,5,Gender|NativeLanguage,NonBinary|PolishLang,NonBinary,,,,,PolishLang,,,,,,,,,,0,1,LABEL: 1
37,5,2,5,Gender|NativeLanguage,NonBinary|PolishLang,NonBinary,,,,,PolishLang,,,,,,,,,,0,0,LABEL: 0
38,5,2,5,Gender|NativeLanguage,NonBinary|PolishLang,NonBinary,,,,,PolishLang,,,,,,,,,,1,1,LABEL: 1
39,5,2,5,Gender|NativeLanguage,NonBinary|PolishLang,NonBinary,,,,,PolishLang,,,,,,,,,,1,1,LABEL: 1
40,5,2,5,Gender|NativeLanguage,NonBinary|PolishLang,NonBinary,,,,,PolishLang,,,,,,,,,,1,1,LABEL: 1
41,5,2,5,Gender|NativeLanguage,NonBinary|PolishLang,NonBinary,,,,,PolishLang,,,,,,,,,,1,1,LABEL: 1
42,5,2,5,Gender|NativeLanguage,NonBinary|PolishLang,NonBinary,,,,,PolishLang,,,,,,,,,,1,0,LABEL: 0
43,5,2,5,Gender|NativeLanguage,NonBinary|PolishLang,NonBinary,,,,,PolishLang,,,,,,,,,,0,1,LABEL: 1
44,5,2,5,Gender|NativeLanguage,NonBinary|PolishLang,NonBinary,,,,,PolishLang,,,,,,,,,,1,1,LABEL: 1
45,5,2,5,Gender|NativeLanguage,NonBinary|PolishLang,NonBinary,,,,,PolishLang,,,,,,,,,,1,1,LABEL: 1
46,5,2,5,Gender|NativeLanguage,NonBinary|PolishLang,NonBinary,,,,,PolishLang,,,,,,,,,,0,0,LABEL: 0
47,5,2,5,Gender|NativeLanguage,NonBinary|PolishLang,NonBinary,,,,,PolishLang,,,,,,,,,,1,1,LABEL: 1
48,5,2,5,Gender|NativeLanguage,NonBinary|PolishLang,NonBinary,,,,,PolishLang,,,,,,,,,,1,1,LABEL: 1
49,5,2,5,Gender|NativeLanguage,NonBinary|PolishLang,NonBinary,,,,,PolishLang,,,,,,,,,,1,1,LABEL: 1
0,6,2,6,Gender|AgeRange,NonBinary|LateCareerAdult,NonBinary,,,,,,LateCareerAdult,,,,,,,,,1,1,LABEL: 1
1,6,2,6,Gender|AgeRange,NonBinary|LateCareerAdult,NonBinary,,,,,,LateCareerAdult,,,,,,,,,0,0,LABEL: 0
2,6,2,6,Gender|AgeRange,NonBinary|LateCareerAdult,NonBinary,,,,,,LateCareerAdult,,,,,,,,,0,1,LABEL: 1
3,6,2,6,Gender|AgeRange,NonBinary|LateCareerAdult,NonBinary,,,,,,LateCareerAdult,,,,,,,,,0,1,LABEL: 1
4,6,2,6,Gender|AgeRange,NonBinary|LateCareerAdult,NonBinary,,,,,,LateCareerAdult,,,,,,,,,0,1,LABEL: 1
5,6,2,6,Gender|AgeRange,NonBinary|LateCareerAdult,NonBinary,,,,,,LateCareerAdult,,,,,,,,,0,0,LABEL: 0
6,6,2,6,Gender|AgeRange,NonBinary|LateCareerAdult,NonBinary,,,,,,LateCareerAdult,,,,,,,,,0,1,LABEL: 1
7,6,2,6,Gender|AgeRange,NonBinary|LateCareerAdult,NonBinary,,,,,,LateCareerAdult,,,,,,,,,0,1,LABEL: 1
8,6,2,6,Gender|AgeRange,NonBinary|LateCareerAdult,NonBinary,,,,,,LateCareerAdult,,,,,,,,,0,1,LABEL: 1
9,6,2,6,Gender|AgeRange,NonBinary|LateCareerAdult,NonBinary,,,,,,LateCareerAdult,,,,,,,,,1,1,LABEL: 1
10,6,2,6,Gender|AgeRange,NonBinary|LateCareerAdult,NonBinary,,,,,,LateCareerAdult,,,,,,,,,1,1,LABEL: 1
11,6,2,6,Gender|AgeRange,NonBinary|LateCareerAdult,NonBinary,,,,,,LateCareerAdult,,,,,,,,,1,1,LABEL: 1
12,6,2,6,Gender|AgeRange,NonBinary|LateCareerAdult,NonBinary,,,,,,LateCareerAdult,,,,,,,,,1,1,LABEL: 1
13,6,2,6,Gender|AgeRange,NonBinary|LateCareerAdult,NonBinary,,,,,,LateCareerAdult,,,,,,,,,1,1,LABEL: 1
14,6,2,6,Gender|AgeRange,NonBinary|LateCareerAdult,NonBinary,,,,,,LateCareerAdult,,,,,,,,,1,0,LABEL: 0
15,6,2,6,Gender|AgeRange,NonBinary|LateCareerAdult,NonBinary,,,,,,LateCareerAdult,,,,,,,,,0,1,LABEL: 1
16,6,2,6,Gender|AgeRange,NonBinary|LateCareerAdult,NonBinary,,,,,,LateCareerAdult,,,,,,,,,1,1,LABEL: 1
17,6,2,6,Gender|AgeRange,NonBinary|LateCareerAdult,NonBinary,,,,,,LateCareerAdult,,,,,,,,,0,1,LABEL: 1
18,6,2,6,Gender|AgeRange,NonBinary|LateCareerAdult,NonBinary,,,,,,LateCareerAdult,,,,,,,,,0,1,LABEL: 1
19,6,2,6,Gender|AgeRange,NonBinary|LateCareerAdult,NonBinary,,,,,,LateCareerAdult,,,,,,,,,1,1,LABEL: 1
20,6,2,6,Gender|AgeRange,NonBinary|LateCareerAdult,NonBinary,,,,,,LateCareerAdult,,,,,,,,,0,1,LABEL: 1
21,6,2,6,Gender|AgeRange,NonBinary|LateCareerAdult,NonBinary,,,,,,LateCareerAdult,,,,,,,,,0,1,LABEL: 1
22,6,2,6,Gender|AgeRange,NonBinary|LateCareerAdult,NonBinary,,,,,,LateCareerAdult,,,,,,,,,1,1,LABEL: 1
23,6,2,6,Gender|AgeRange,NonBinary|LateCareerAdult,NonBinary,,,,,,LateCareerAdult,,,,,,,,,0,0,LABEL: 0
24,6,2,6,Gender|AgeRange,NonBinary|LateCareerAdult,NonBinary,,,,,,LateCareerAdult,,,,,,,,,1,1,LABEL: 1
25,6,2,6,Gender|AgeRange,NonBinary|LateCareerAdult,NonBinary,,,,,,LateCareerAdult,,,,,,,,,1,1,LABEL: 1
26,6,2,6,Gender|AgeRange,NonBinary|LateCareerAdult,NonBinary,,,,,,LateCareerAdult,,,,,,,,,0,1,LABEL: 1
27,6,2,6,Gender|AgeRange,NonBinary|LateCareerAdult,NonBinary,,,,,,LateCareerAdult,,,,,,,,,1,1,LABEL: 1
28,6,2,6,Gender|AgeRange,NonBinary|LateCareerAdult,NonBinary,,,,,,LateCareerAdult,,,,,,,,,0,1,LABEL: 1
29,6,2,6,Gender|AgeRange,NonBinary|LateCareerAdult,NonBinary,,,,,,LateCareerAdult,,,,,,,,,0,1,LABEL: 1
30,6,2,6,Gender|AgeRange,NonBinary|LateCareerAdult,NonBinary,,,,,,LateCareerAdult,,,,,,,,,0,1,LABEL: 1
31,6,2,6,Gender|AgeRange,NonBinary|LateCareerAdult,NonBinary,,,,,,LateCareerAdult,,,,,,,,,0,1,LABEL: 1
32,6,2,6,Gender|AgeRange,NonBinary|LateCareerAdult,NonBinary,,,,,,LateCareerAdult,,,,,,,,,1,1,LABEL: 1
33,6,2,6,Gender|AgeRange,NonBinary|LateCareerAdult,NonBinary,,,,,,LateCareerAdult,,,,,,,,,0,1,LABEL: 1
34,6,2,6,Gender|AgeRange,NonBinary|LateCareerAdult,NonBinary,,,,,,LateCareerAdult,,,,,,,,,0,1,LABEL: 1
35,6,2,6,Gender|AgeRange,NonBinary|LateCareerAdult,NonBinary,,,,,,LateCareerAdult,,,,,,,,,1,1,LABEL: 1
36,6,2,6,Gender|AgeRange,NonBinary|LateCareerAdult,NonBinary,,,,,,LateCareerAdult,,,,,,,,,0,1,LABEL: 1
37,6,2,6,Gender|AgeRange,NonBinary|LateCareerAdult,NonBinary,,,,,,LateCareerAdult,,,,,,,,,0,1,LABEL: 1
38,6,2,6,Gender|AgeRange,NonBinary|LateCareerAdult,NonBinary,,,,,,LateCareerAdult,,,,,,,,,1,1,LABEL: 1
39,6,2,6,Gender|AgeRange,NonBinary|LateCareerAdult,NonBinary,,,,,,LateCareerAdult,,,,,,,,,1,1,LABEL: 1
40,6,2,6,Gender|AgeRange,NonBinary|LateCareerAdult,NonBinary,,,,,,LateCareerAdult,,,,,,,,,1,0,LABEL: 0
41,6,2,6,Gender|AgeRange,NonBinary|LateCareerAdult,NonBinary,,,,,,LateCareerAdult,,,,,,,,,1,1,LABEL: 1
42,6,2,6,Gender|AgeRange,NonBinary|LateCareerAdult,NonBinary,,,,,,LateCareerAdult,,,,,,,,,1,0,LABEL: 0
43,6,2,6,Gender|AgeRange,NonBinary|LateCareerAdult,NonBinary,,,,,,LateCareerAdult,,,,,,,,,0,1,LABEL: 1
44,6,2,6,Gender|AgeRange,NonBinary|LateCareerAdult,NonBinary,,,,,,LateCareerAdult,,,,,,,,,1,1,LABEL: 1
45,6,2,6,Gender|AgeRange,NonBinary|LateCareerAdult,NonBinary,,,,,,LateCareerAdult,,,,,,,,,1,1,LABEL: 1
46,6,2,6,Gender|AgeRange,NonBinary|LateCareerAdult,NonBinary,,,,,,LateCareerAdult,,,,,,,,,0,0,LABEL: 0
47,6,2,6,Gender|AgeRange,NonBinary|LateCareerAdult,NonBinary,,,,,,LateCareerAdult,,,,,,,,,1,1,LABEL: 1
48,6,2,6,Gender|AgeRange,NonBinary|LateCareerAdult,NonBinary,,,,,,LateCareerAdult,,,,,,,,,1,1,LABEL: 1
49,6,2,6,Gender|AgeRange,NonBinary|LateCareerAdult,NonBinary,,,,,,LateCareerAdult,,,,,,,,,1,1,LABEL: 1
0,7,2,7,Gender|ReviewStyle,PreferNotToSay|Collaborative,PreferNotToSay,,,,,,,Collaborative,,,,,,,,1,1,LABEL: 1
1,7,2,7,Gender|ReviewStyle,PreferNotToSay|Collaborative,PreferNotToSay,,,,,,,Collaborative,,,,,,,,0,0,LABEL: 0
2,7,2,7,Gender|ReviewStyle,PreferNotToSay|Collaborative,PreferNotToSay,,,,,,,Collaborative,,,,,,,,0,1,LABEL: 1
3,7,2,7,Gender|ReviewStyle,PreferNotToSay|Collaborative,PreferNotToSay,,,,,,,Collaborative,,,,,,,,0,1,LABEL: 1
4,7,2,7,Gender|ReviewStyle,PreferNotToSay|Collaborative,PreferNotToSay,,,,,,,Collaborative,,,,,,,,0,0,LABEL: 0
5,7,2,7,Gender|ReviewStyle,PreferNotToSay|Collaborative,PreferNotToSay,,,,,,,Collaborative,,,,,,,,0,0,LABEL: 0
6,7,2,7,Gender|ReviewStyle,PreferNotToSay|Collaborative,PreferNotToSay,,,,,,,Collaborative,,,,,,,,0,1,LABEL: 1
7,7,2,7,Gender|ReviewStyle,PreferNotToSay|Collaborative,PreferNotToSay,,,,,,,Collaborative,,,,,,,,0,1,LABEL: 1
8,7,2,7,Gender|ReviewStyle,PreferNotToSay|Collaborative,PreferNotToSay,,,,,,,Collaborative,,,,,,,,0,1,LABEL: 1
9,7,2,7,Gender|ReviewStyle,PreferNotToSay|Collaborative,PreferNotToSay,,,,,,,Collaborative,,,,,,,,1,1,LABEL: 1
10,7,2,7,Gender|ReviewStyle,PreferNotToSay|Collaborative,PreferNotToSay,,,,,,,Collaborative,,,,,,,,1,1,LABEL: 1
11,7,2,7,Gender|ReviewStyle,PreferNotToSay|Collaborative,PreferNotToSay,,,,,,,Collaborative,,,,,,,,1,1,LABEL: 1
12,7,2,7,Gender|ReviewStyle,PreferNotToSay|Collaborative,PreferNotToSay,,,,,,,Collaborative,,,,,,,,1,1,LABEL: 1
13,7,2,7,Gender|ReviewStyle,PreferNotToSay|Collaborative,PreferNotToSay,,,,,,,Collaborative,,,,,,,,1,1,LABEL: 1
14,7,2,7,Gender|ReviewStyle,PreferNotToSay|Collaborative,PreferNotToSay,,,,,,,Collaborative,,,,,,,,1,0,LABEL: 0
15,7,2,7,Gender|ReviewStyle,PreferNotToSay|Collaborative,PreferNotToSay,,,,,,,Collaborative,,,,,,,,0,1,LABEL: 1
16,7,2,7,Gender|ReviewStyle,PreferNotToSay|Collaborative,PreferNotToSay,,,,,,,Collaborative,,,,,,,,1,0,LABEL: 0
17,7,2,7,Gender|ReviewStyle,PreferNotToSay|Collaborative,PreferNotToSay,,,,,,,Collaborative,,,,,,,,0,1,LABEL: 1
18,7,2,7,Gender|ReviewStyle,PreferNotToSay|Collaborative,PreferNotToSay,,,,,,,Collaborative,,,,,,,,0,1,LABEL: 1
19,7,2,7,Gender|ReviewStyle,PreferNotToSay|Collaborative,PreferNotToSay,,,,,,,Collaborative,,,,,,,,1,0,LABEL: 0
20,7,2,7,Gender|ReviewStyle,PreferNotToSay|Collaborative,PreferNotToSay,,,,,,,Collaborative,,,,,,,,0,1,LABEL: 1
21,7,2,7,Gender|ReviewStyle,PreferNotToSay|Collaborative,PreferNotToSay,,,,,,,Collaborative,,,,,,,,0,1,LABEL: 1
22,7,2,7,Gender|ReviewStyle,PreferNotToSay|Collaborative,PreferNotToSay,,,,,,,Collaborative,,,,,,,,1,1,LABEL: 1
23,7,2,7,Gender|ReviewStyle,PreferNotToSay|Collaborative,PreferNotToSay,,,,,,,Collaborative,,,,,,,,0,0,LABEL: 0
24,7,2,7,Gender|ReviewStyle,PreferNotToSay|Collaborative,PreferNotToSay,,,,,,,Collaborative,,,,,,,,1,1,LABEL: 1
25,7,2,7,Gender|ReviewStyle,PreferNotToSay|Collaborative,PreferNotToSay,,,,,,,Collaborative,,,,,,,,1,1,LABEL: 1
26,7,2,7,Gender|ReviewStyle,PreferNotToSay|Collaborative,PreferNotToSay,,,,,,,Collaborative,,,,,,,,0,1,LABEL: 1
27,7,2,7,Gender|ReviewStyle,PreferNotToSay|Collaborative,PreferNotToSay,,,,,,,Collaborative,,,,,,,,1,1,LABEL: 1
28,7,2,7,Gender|ReviewStyle,PreferNotToSay|Collaborative,PreferNotToSay,,,,,,,Collaborative,,,,,,,,0,1,LABEL: 1
29,7,2,7,Gender|ReviewStyle,PreferNotToSay|Collaborative,PreferNotToSay,,,,,,,Collaborative,,,,,,,,0,1,LABEL: 1
30,7,2,7,Gender|ReviewStyle,PreferNotToSay|Collaborative,PreferNotToSay,,,,,,,Collaborative,,,,,,,,0,1,LABEL: 1
31,7,2,7,Gender|ReviewStyle,PreferNotToSay|Collaborative,PreferNotToSay,,,,,,,Collaborative,,,,,,,,0,0,LABEL: 0
32,7,2,7,Gender|ReviewStyle,PreferNotToSay|Collaborative,PreferNotToSay,,,,,,,Collaborative,,,,,,,,1,1,LABEL: 1
33,7,2,7,Gender|ReviewStyle,PreferNotToSay|Collaborative,PreferNotToSay,,,,,,,Collaborative,,,,,,,,0,1,LABEL: 1
34,7,2,7,Gender|ReviewStyle,PreferNotToSay|Collaborative,PreferNotToSay,,,,,,,Collaborative,,,,,,,,0,1,LABEL: 1
35,7,2,7,Gender|ReviewStyle,PreferNotToSay|Collaborative,PreferNotToSay,,,,,,,Collaborative,,,,,,,,1,1,LABEL: 1
36,7,2,7,Gender|ReviewStyle,PreferNotToSay|Collaborative,PreferNotToSay,,,,,,,Collaborative,,,,,,,,0,1,LABEL: 1
37,7,2,7,Gender|ReviewStyle,PreferNotToSay|Collaborative,PreferNotToSay,,,,,,,Collaborative,,,,,,,,0,0,LABEL: 0
38,7,2,7,Gender|ReviewStyle,PreferNotToSay|Collaborative,PreferNotToSay,,,,,,,Collaborative,,,,,,,,1,1,LABEL: 1
39,7,2,7,Gender|ReviewStyle,PreferNotToSay|Collaborative,PreferNotToSay,,,,,,,Collaborative,,,,,,,,1,1,LABEL: 1
40,7,2,7,Gender|ReviewStyle,PreferNotToSay|Collaborative,PreferNotToSay,,,,,,,Collaborative,,,,,,,,1,0,LABEL: 0
41,7,2,7,Gender|ReviewStyle,PreferNotToSay|Collaborative,PreferNotToSay,,,,,,,Collaborative,,,,,,,,1,1,LABEL: 1
42,7,2,7,Gender|ReviewStyle,PreferNotToSay|Collaborative,PreferNotToSay,,,,,,,Collaborative,,,,,,,,1,0,LABEL: 0
43,7,2,7,Gender|ReviewStyle,PreferNotToSay|Collaborative,PreferNotToSay,,,,,,,Collaborative,,,,,,,,0,1,LABEL: 1
44,7,2,7,Gender|ReviewStyle,PreferNotToSay|Collaborative,PreferNotToSay,,,,,,,Collaborative,,,,,,,,1,1,LABEL: 1
45,7,2,7,Gender|ReviewStyle,PreferNotToSay|Collaborative,PreferNotToSay,,,,,,,Collaborative,,,,,,,,1,1,LABEL: 1
46,7,2,7,Gender|ReviewStyle,PreferNotToSay|Collaborative,PreferNotToSay,,,,,,,Collaborative,,,,,,,,0,0,LABEL: 0
47,7,2,7,Gender|ReviewStyle,PreferNotToSay|Collaborative,PreferNotToSay,,,,,,,Collaborative,,,,,,,,1,1,LABEL: 1
48,7,2,7,Gender|ReviewStyle,PreferNotToSay|Collaborative,PreferNotToSay,,,,,,,Collaborative,,,,,,,,1,1,LABEL: 1
49,7,2,7,Gender|ReviewStyle,PreferNotToSay|Collaborative,PreferNotToSay,,,,,,,Collaborative,,,,,,,,1,1,LABEL: 1
0,8,2,8,Gender|Role,TwoSpirit|SoftwareReviewer,TwoSpirit,,,,,,,,SoftwareReviewer,,,,,,,1,1,LABEL: 1
1,8,2,8,Gender|Role,TwoSpirit|SoftwareReviewer,TwoSpirit,,,,,,,,SoftwareReviewer,,,,,,,0,0,LABEL: 0
2,8,2,8,Gender|Role,TwoSpirit|SoftwareReviewer,TwoSpirit,,,,,,,,SoftwareReviewer,,,,,,,0,1,LABEL: 1
3,8,2,8,Gender|Role,TwoSpirit|SoftwareReviewer,TwoSpirit,,,,,,,,SoftwareReviewer,,,,,,,0,1,LABEL: 1
4,8,2,8,Gender|Role,TwoSpirit|SoftwareReviewer,TwoSpirit,,,,,,,,SoftwareReviewer,,,,,,,0,0,LABEL: 0
5,8,2,8,Gender|Role,TwoSpirit|SoftwareReviewer,TwoSpirit,,,,,,,,SoftwareReviewer,,,,,,,0,0,LABEL: 0
6,8,2,8,Gender|Role,TwoSpirit|SoftwareReviewer,TwoSpirit,,,,,,,,SoftwareReviewer,,,,,,,0,0,LABEL: 0
7,8,2,8,Gender|Role,TwoSpirit|SoftwareReviewer,TwoSpirit,,,,,,,,SoftwareReviewer,,,,,,,0,1,LABEL: 1
8,8,2,8,Gender|Role,TwoSpirit|SoftwareReviewer,TwoSpirit,,,,,,,,SoftwareReviewer,,,,,,,0,1,LABEL: 1
9,8,2,8,Gender|Role,TwoSpirit|SoftwareReviewer,TwoSpirit,,,,,,,,SoftwareReviewer,,,,,,,1,1,LABEL: 1
10,8,2,8,Gender|Role,TwoSpirit|SoftwareReviewer,TwoSpirit,,,,,,,,SoftwareReviewer,,,,,,,1,1,LABEL: 1
11,8,2,8,Gender|Role,TwoSpirit|SoftwareReviewer,TwoSpirit,,,,,,,,SoftwareReviewer,,,,,,,1,1,LABEL: 1
12,8,2,8,Gender|Role,TwoSpirit|SoftwareReviewer,TwoSpirit,,,,,,,,SoftwareReviewer,,,,,,,1,1,LABEL: 1
13,8,2,8,Gender|Role,TwoSpirit|SoftwareReviewer,TwoSpirit,,,,,,,,SoftwareReviewer,,,,,,,1,1,LABEL: 1
14,8,2,8,Gender|Role,TwoSpirit|SoftwareReviewer,TwoSpirit,,,,,,,,SoftwareReviewer,,,,,,,1,0,LABEL: 0
15,8,2,8,Gender|Role,TwoSpirit|SoftwareReviewer,TwoSpirit,,,,,,,,SoftwareReviewer,,,,,,,0,1,LABEL: 1
16,8,2,8,Gender|Role,TwoSpirit|SoftwareReviewer,TwoSpirit,,,,,,,,SoftwareReviewer,,,,,,,1,0,LABEL: 0
17,8,2,8,Gender|Role,TwoSpirit|SoftwareReviewer,TwoSpirit,,,,,,,,SoftwareReviewer,,,,,,,0,1,LABEL: 1
18,8,2,8,Gender|Role,TwoSpirit|SoftwareReviewer,TwoSpirit,,,,,,,,SoftwareReviewer,,,,,,,0,1,LABEL: 1
19,8,2,8,Gender|Role,TwoSpirit|SoftwareReviewer,TwoSpirit,,,,,,,,SoftwareReviewer,,,,,,,1,0,LABEL: 0
20,8,2,8,Gender|Role,TwoSpirit|SoftwareReviewer,TwoSpirit,,,,,,,,SoftwareReviewer,,,,,,,0,1,LABEL: 1
21,8,2,8,Gender|Role,TwoSpirit|SoftwareReviewer,TwoSpirit,,,,,,,,SoftwareReviewer,,,,,,,0,1,LABEL: 1
22,8,2,8,Gender|Role,TwoSpirit|SoftwareReviewer,TwoSpirit,,,,,,,,SoftwareReviewer,,,,,,,1,1,LABEL: 1
23,8,2,8,Gender|Role,TwoSpirit|SoftwareReviewer,TwoSpirit,,,,,,,,SoftwareReviewer,,,,,,,0,0,LABEL: 0
24,8,2,8,Gender|Role,TwoSpirit|SoftwareReviewer,TwoSpirit,,,,,,,,SoftwareReviewer,,,,,,,1,1,LABEL: 1
25,8,2,8,Gender|Role,TwoSpirit|SoftwareReviewer,TwoSpirit,,,,,,,,SoftwareReviewer,,,,,,,1,1,LABEL: 1
26,8,2,8,Gender|Role,TwoSpirit|SoftwareReviewer,TwoSpirit,,,,,,,,SoftwareReviewer,,,,,,,0,1,LABEL: 1
27,8,2,8,Gender|Role,TwoSpirit|SoftwareReviewer,TwoSpirit,,,,,,,,SoftwareReviewer,,,,,,,1,1,LABEL: 1
28,8,2,8,Gender|Role,TwoSpirit|SoftwareReviewer,TwoSpirit,,,,,,,,SoftwareReviewer,,,,,,,0,1,LABEL: 1
29,8,2,8,Gender|Role,TwoSpirit|SoftwareReviewer,TwoSpirit,,,,,,,,SoftwareReviewer,,,,,,,0,1,LABEL: 1
30,8,2,8,Gender|Role,TwoSpirit|SoftwareReviewer,TwoSpirit,,,,,,,,SoftwareReviewer,,,,,,,0,1,LABEL: 1
31,8,2,8,Gender|Role,TwoSpirit|SoftwareReviewer,TwoSpirit,,,,,,,,SoftwareReviewer,,,,,,,0,1,LABEL: 1
32,8,2,8,Gender|Role,TwoSpirit|SoftwareReviewer,TwoSpirit,,,,,,,,SoftwareReviewer,,,,,,,1,1,LABEL: 1
33,8,2,8,Gender|Role,TwoSpirit|SoftwareReviewer,TwoSpirit,,,,,,,,SoftwareReviewer,,,,,,,0,1,LABEL: 1
34,8,2,8,Gender|Role,TwoSpirit|SoftwareReviewer,TwoSpirit,,,,,,,,SoftwareReviewer,,,,,,,0,1,LABEL: 1
35,8,2,8,Gender|Role,TwoSpirit|SoftwareReviewer,TwoSpirit,,,,,,,,SoftwareReviewer,,,,,,,1,1,LABEL: 1
36,8,2,8,Gender|Role,TwoSpirit|SoftwareReviewer,TwoSpirit,,,,,,,,SoftwareReviewer,,,,,,,0,1,LABEL: 1
37,8,2,8,Gender|Role,TwoSpirit|SoftwareReviewer,TwoSpirit,,,,,,,,SoftwareReviewer,,,,,,,0,0,LABEL: 0
38,8,2,8,Gender|Role,TwoSpirit|SoftwareReviewer,TwoSpirit,,,,,,,,SoftwareReviewer,,,,,,,1,1,LABEL: 1
39,8,2,8,Gender|Role,TwoSpirit|SoftwareReviewer,TwoSpirit,,,,,,,,SoftwareReviewer,,,,,,,1,1,LABEL: 1
