snippet_idx,persona_row_id,k,combo_id,combo_attrs,combo_values,Gender,Race,Ethnicity,Nationality,Culture,NativeLanguage,AgeRange,ReviewStyle,Role,Goal,Seniority,Domain,Priority,Standard,Module,ground_truth,predicted_label,raw_response
21,4,3,4,Gender|Race|NativeLanguage,Woman|MiddleEasternOrNorthAfrican|GermanLang,Woman,MiddleEasternOrNorthAfrican,,,,GermanLang,,,,,,,,,,0,1,LABEL: 1
22,4,3,4,Gender|Race|NativeLanguage,Woman|MiddleEasternOrNorthAfrican|GermanLang,Woman,MiddleEasternOrNorthAfrican,,,,GermanLang,,,,,,,,,,1,1,LABEL: 1
23,4,3,4,Gender|Race|NativeLanguage,Woman|MiddleEasternOrNorthAfrican|GermanLang,Woman,MiddleEasternOrNorthAfrican,,,,GermanLang,,,,,,,,,,0,0,LABEL: 0
24,4,3,4,Gender|Race|NativeLanguage,Woman|MiddleEasternOrNorthAfrican|GermanLang,Woman,MiddleEasternOrNorthAfrican,,,,GermanLang,,,,,,,,,,1,1,LABEL: 1
25,4,3,4,Gender|Race|NativeLanguage,Woman|MiddleEasternOrNorthAfrican|GermanLang,Woman,MiddleEasternOrNorthAfrican,,,,GermanLang,,,,,,,,,,1,1,LABEL: 1
26,4,3,4,Gender|Race|NativeLanguage,Woman|MiddleEasternOrNorthAfrican|GermanLang,Woman,MiddleEasternOrNorthAfrican,,,,GermanLang,,,,,,,,,,0,1,LABEL: 1
27,4,3,4,Gender|Race|NativeLanguage,Woman|MiddleEasternOrNorthAfrican|GermanLang,Woman,MiddleEasternOrNorthAfrican,,,,GermanLang,,,,,,,,,,1,1,LABEL: 1
28,4,3,4,Gender|Race|NativeLanguage,Woman|MiddleEasternOrNorthAfrican|GermanLang,Woman,MiddleEasternOrNorthAfrican,,,,GermanLang,,,,,,,,,,0,1,LABEL: 1
29,4,3,4,Gender|Race|NativeLanguage,Woman|MiddleEasternOrNorthAfrican|GermanLang,Woman,MiddleEasternOrNorthAfrican,,,,GermanLang,,,,,,,,,,0,1,LABEL: 1
30,4,3,4,Gender|Race|NativeLanguage,Woman|MiddleEasternOrNorthAfrican|GermanLang,Woman,MiddleEasternOrNorthAfrican,,,,GermanLang,,,,,,,,,,0,1,LABEL: 1
31,4,3,4,Gender|Race|NativeLanguage,Woman|MiddleEasternOrNorthAfrican|GermanLang,Woman,MiddleEasternOrNorthAfrican,,,,GermanLang,,,,,,,,,,0,1,LABEL: 1
32,4,3,4,Gender|Race|NativeLanguage,Woman|MiddleEasternOrNorthAfrican|GermanLang,Woman,MiddleEasternOrNorthAfrican,,,,GermanLang,,,,,,,,,,1,1,LABEL: 1
33,4,3,4,Gender|Race|NativeLanguage,Woman|MiddleEasternOrNorthAfrican|GermanLang,Woman,MiddleEasternOrNorthAfrican,,,,GermanLang,,,,,,,,,,0,1,LABEL: 1
34,4,3,4,Gender|Race|NativeLanguage,Woman|MiddleEasternOrNorthAfrican|GermanLang,Woman,MiddleEasternOrNorthAfrican,,,,GermanLang,,,,,,,,,,0,1,LABEL: 1
35,4,3,4,Gender|Race|NativeLanguage,Woman|MiddleEasternOrNorthAfrican|GermanLang,Woman,MiddleEasternOrNorthAfrican,,,,GermanLang,,,,,,,,,,1,1,LABEL: 1
36,4,3,4,Gender|Race|NativeLanguage,Woman|MiddleEasternOrNorthAfrican|GermanLang,Woman,MiddleEasternOrNorthAfrican,,,,GermanLang,,,,,,,,,,0,1,LABEL: 1
37,4,3,4,Gender|Race|NativeLanguage,Woman|MiddleEasternOrNorthAfrican|GermanLang,Woman,MiddleEasternOrNorthAfrican,,,,GermanLang,,,,,,,,,,0,0,LABEL: 0
38,4,3,4,Gender|Race|NativeLanguage,Woman|MiddleEasternOrNorthAfrican|GermanLang,Woman,MiddleEasternOrNorthAfrican,,,,GermanLang,,,,,,,,,,1,1,LABEL: 1
39,4,3,4,Gender|Race|NativeLanguage,Woman|MiddleEasternOrNorthAfrican|GermanLang,Woman,MiddleEasternOrNorthAfrican,,,,GermanLang,,,,,,,,,,1,1,LABEL: 1
40,4,3,4,Gender|Race|NativeLanguage,Woman|MiddleEasternOrNorthAfrican|GermanLang,Woman,MiddleEasternOrNorthAfrican,,,,GermanLang,,,,,,,,,,1,0,LABEL: 0
41,4,3,4,Gender|Race|NativeLanguage,Woman|MiddleEasternOrNorthAfrican|GermanLang,Woman,MiddleEasternOrNorthAfrican,,,,GermanLang,,,,,,,,,,1,1,LABEL: 1
42,4,3,4,Gender|Race|NativeLanguage,Woman|MiddleEasternOrNorthAfrican|GermanLang,Woman,MiddleEasternOrNorthAfrican,,,,GermanLang,,,,,,,,,,1,0,LABEL: 0
43,4,3,4,Gender|Race|NativeLanguage,Woman|MiddleEasternOrNorthAfrican|GermanLang,Woman,MiddleEasternOrNorthAfrican,,,,GermanLang,,,,,,,,,,0,1,LABEL: 1
44,4,3,4,Gender|Race|NativeLanguage,Woman|MiddleEasternOrNorthAfrican|GermanLang,Woman,MiddleEasternOrNorthAfrican,,,,GermanLang,,,,,,,,,,1,1,LABEL: 1
45,4,3,4,Gender|Race|NativeLanguage,Woman|MiddleEasternOrNorthAfrican|GermanLang,Woman,MiddleEasternOrNorthAfrican,,,,GermanLang,,,,,,,,,,1,1,LABEL: 1
46,4,3,4,Gender|Race|NativeLanguage,Woman|MiddleEasternOrNorthAfrican|GermanLang,Woman,MiddleEasternOrNorthAfrican,,,,GermanLang,,,,,,,,,,0,0,LABEL: 0
47,4,3,4,Gender|Race|NativeLanguage,Woman|MiddleEasternOrNorthAfrican|GermanLang,Woman,MiddleEasternOrNorthAfrican,,,,GermanLang,,,,,,,,,,1,1,LABEL: 1
48,4,3,4,Gender|Race|NativeLanguage,Woman|MiddleEasternOrNorthAfrican|GermanLang,Woman,MiddleEasternOrNorthAfrican,,,,GermanLang,,,,,,,,,,1,1,LABEL: 1
49,4,3,4,Gender|Race|NativeLanguage,Woman|MiddleEasternOrNorthAfrican|GermanLang,Woman,MiddleEasternOrNorthAfrican,,,,GermanLang,,,,,,,,,,1,1,LABEL: 1
0,5,3,5,Gender|Race|AgeRange,PreferNotToSay|White|MiddleAged,PreferNotToSay,White,,,,,MiddleAged,,,,,,,,,1,1,LABEL: 1
1,5,3,5,Gender|Race|AgeRange,PreferNotToSay|White|MiddleAged,PreferNotToSay,White,,,,,MiddleAged,,,,,,,,,0,0,LABEL: 0
2,5,3,5,Gender|Race|AgeRange,PreferNotToSay|White|MiddleAged,PreferNotToSay,White,,,,,MiddleAged,,,,,,,,,0,1,LABEL: 1
3,5,3,5,Gender|Race|AgeRange,PreferNotToSay|White|MiddleAged,PreferNotToSay,White,,,,,MiddleAged,,,,,,,,,0,1,LABEL: 1
4,5,3,5,Gender|Race|AgeRange,PreferNotToSay|White|MiddleAged,PreferNotToSay,White,,,,,MiddleAged,,,,,,,,,0,0,LABEL: 0
5,5,3,5,Gender|Race|AgeRange,PreferNotToSay|White|MiddleAged,PreferNotToSay,White,,,,,MiddleAged,,,,,,,,,0,0,LABEL: 0
6,5,3,5,Gender|Race|AgeRange,PreferNotToSay|White|MiddleAged,PreferNotToSay,White,,,,,MiddleAged,,,,,,,,,0,0,LABEL: 0
7,5,3,5,Gender|Race|AgeRange,PreferNotToSay|White|MiddleAged,PreferNotToSay,White,,,,,MiddleAged,,,,,,,,,0,1,LABEL: 1
8,5,3,5,Gender|Race|AgeRange,PreferNotToSay|White|MiddleAged,PreferNotToSay,White,,,,,MiddleAged,,,,,,,,,0,1,LABEL: 1
9,5,3,5,Gender|Race|AgeRange,PreferNotToSay|White|MiddleAged,PreferNotToSay,White,,,,,MiddleAged,,,,,,,,,1,1,LABEL: 1
10,5,3,5,Gender|Race|AgeRange,PreferNotToSay|White|MiddleAged,PreferNotToSay,White,,,,,MiddleAged,,,,,,,,,1,1,LABEL: 1
11,5,3,5,Gender|Race|AgeRange,PreferNotToSay|White|MiddleAged,PreferNotToSay,White,,,,,MiddleAged,,,,,,,,,1,1,LABEL: 1
12,5,3,5,Gender|Race|AgeRange,PreferNotToSay|White|MiddleAged,PreferNotToSay,White,,,,,MiddleAged,,,,,,,,,1,1,LABEL: 1
13,5,3,5,Gender|Race|AgeRange,PreferNotToSay|White|MiddleAged,PreferNotToSay,White,,,,,MiddleAged,,,,,,,,,1,1,LABEL: 1
14,5,3,5,Gender|Race|AgeRange,PreferNotToSay|White|MiddleAged,PreferNotToSay,White,,,,,MiddleAged,,,,,,,,,1,0,LABEL: 0
15,5,3,5,Gender|Race|AgeRange,PreferNotToSay|White|MiddleAged,PreferNotToSay,White,,,,,MiddleAged,,,,,,,,,0,1,LABEL: 1
16,5,3,5,Gender|Race|AgeRange,PreferNotToSay|White|MiddleAged,PreferNotToSay,White,,,,,MiddleAged,,,,,,,,,1,0,LABEL: 0
17,5,3,5,Gender|Race|AgeRange,PreferNotToSay|White|MiddleAged,PreferNotToSay,White,,,,,MiddleAged,,,,,,,,,0,1,LABEL: 1
18,5,3,5,Gender|Race|AgeRange,PreferNotToSay|White|MiddleAged,PreferNotToSay,White,,,,,MiddleAged,,,,,,,,,0,1,LABEL: 1
19,5,3,5,Gender|Race|AgeRange,PreferNotToSay|White|MiddleAged,PreferNotToSay,White,,,,,MiddleAged,,,,,,,,,1,0,LABEL: 0
20,5,3,5,Gender|Race|AgeRange,PreferNotToSay|White|MiddleAged,PreferNotToSay,White,,,,,MiddleAged,,,,,,,,,0,1,LABEL: 1
21,5,3,5,Gender|Race|AgeRange,PreferNotToSay|White|MiddleAged,PreferNotToSay,White,,,,,MiddleAged,,,,,,,,,0,1,LABEL: 1
22,5,3,5,Gender|Race|AgeRange,PreferNotToSay|White|MiddleAged,PreferNotToSay,White,,,,,MiddleAged,,,,,,,,,1,1,LABEL: 1
23,5,3,5,Gender|Race|AgeRange,PreferNotToSay|White|MiddleAged,PreferNotToSay,White,,,,,MiddleAged,,,,,,,,,0,0,LABEL: 0
24,5,3,5,Gender|Race|AgeRange,PreferNotToSay|White|MiddleAged,PreferNotToSay,White,,,,,MiddleAged,,,,,,,,,1,1,LABEL: 1
25,5,3,5,Gender|Race|AgeRange,PreferNotToSay|White|MiddleAged,PreferNotToSay,White,,,,,MiddleAged,,,,,,,,,1,1,LABEL: 1
26,5,3,5,Gender|Race|AgeRange,PreferNotToSay|White|MiddleAged,PreferNotToSay,White,,,,,MiddleAged,,,,,,,,,0,1,LABEL: 1
27,5,3,5,Gender|Race|AgeRange,PreferNotToSay|White|MiddleAged,PreferNotToSay,White,,,,,MiddleAged,,,,,,,,,1,1,LABEL: 1
28,5,3,5,Gender|Race|AgeRange,PreferNotToSay|White|MiddleAged,PreferNotToSay,White,,,,,MiddleAged,,,,,,,,,0,1,LABEL: 1
29,5,3,5,Gender|Race|AgeRange,PreferNotToSay|White|MiddleAged,PreferNotToSay,White,,,,,MiddleAged,,,,,,,,,0,1,LABEL: 1
30,5,3,5,Gender|Race|AgeRange,PreferNotToSay|White|MiddleAged,PreferNotToSay,White,,,,,MiddleAged,,,,,,,,,0,1,LABEL: 1
31,5,3,5,Gender|Race|AgeRange,PreferNotToSay|White|MiddleAged,PreferNotToSay,White,,,,,MiddleAged,,,,,,,,,0,0,LABEL: 0
32,5,3,5,Gender|Race|AgeRange,PreferNotToSay|White|MiddleAged,PreferNotToSay,White,,,,,MiddleAged,,,,,,,,,1,1,LABEL: 1
33,5,3,5,Gender|Race|AgeRange,PreferNotToSay|White|MiddleAged,PreferNotToSay,White,,,,,MiddleAged,,,,,,,,,0,1,LABEL: 1
34,5,3,5,Gender|Race|AgeRange,PreferNotToSay|White|MiddleAged,PreferNotToSay,White,,,,,MiddleAged,,,,,,,,,0,1,LABEL: 1
35,5,3,5,Gender|Race|AgeRange,PreferNotToSay|White|MiddleAged,PreferNotToSay,White,,,,,MiddleAged,,,,,,,,,1,1,LABEL: 1
36,5,3,5,Gender|Race|AgeRange,PreferNotToSay|White|MiddleAged,PreferNotToSay,White,,,,,MiddleAged,,,,,,,,,0,1,LABEL: 1
37,5,3,5,Gender|Race|AgeRange,PreferNotToSay|White|MiddleAged,PreferNotToSay,White,,,,,MiddleAged,,,,,,,,,0,0,LABEL: 0
38,5,3,5,Gender|Race|AgeRange,PreferNotToSay|White|MiddleAged,PreferNotToSay,White,,,,,MiddleAged,,,,,,,,,1,1,LABEL: 1
39,5,3,5,Gender|Race|AgeRange,PreferNotToSay|White|MiddleAged,PreferNotToSay,White,,,,,MiddleAged,,,,,,,,,1,1,LABEL: 1
40,5,3,5,Gender|Race|AgeRange,PreferNotToSay|White|MiddleAged,PreferNotToSay,White,,,,,MiddleAged,,,,,,,,,1,1,LABEL: 1
41,5,3,5,Gender|Race|AgeRange,PreferNotToSay|White|MiddleAged,PreferNotToSay,White,,,,,MiddleAged,,,,,,,,,1,1,LABEL: 1
42,5,3,5,Gender|Race|AgeRange,PreferNotToSay|White|MiddleAged,PreferNotToSay,White,,,,,MiddleAged,,,,,,,,,1,0,LABEL: 0
43,5,3,5,Gender|Race|AgeRange,PreferNotToSay|White|MiddleAged,PreferNotToSay,White,,,,,MiddleAged,,,,,,,,,0,1,LABEL: 1
44,5,3,5,Gender|Race|AgeRange,PreferNotToSay|White|MiddleAged,PreferNotToSay,White,,,,,MiddleAged,,,,,,,,,1,1,LABEL: 1
45,5,3,5,Gender|Race|AgeRange,PreferNotToSay|White|MiddleAged,PreferNotToSay,White,,,,,MiddleAged,,,,,,,,,1,1,LABEL: 1
46,5,3,5,Gender|Race|AgeRange,PreferNotToSay|White|MiddleAged,PreferNotToSay,White,,,,,MiddleAged,,,,,,,,,0,0,LABEL: 0
47,5,3,5,Gender|Race|AgeRange,PreferNotToSay|White|MiddleAged,PreferNotToSay,White,,,,,MiddleAged,,,,,,,,,1,0,LABEL: 0
48,5,3,5,Gender|Race|AgeRange,PreferNotToSay|White|MiddleAged,PreferNotToSay,White,,,,,MiddleAged,,,,,,,,,1,1,LABEL: 1
49,5,3,5,Gender|Race|AgeRange,PreferNotToSay|White|MiddleAged,PreferNotToSay,White,,,,,MiddleAged,,,,,,,,,1,1,LABEL: 1
0,6,3,6,Gender|Race|ReviewStyle,Demigender|Asian|BigPicture,Demigender,Asian,,,,,,BigPicture,,,,,,,,1,1,LABEL: 1
1,6,3,6,Gender|Race|ReviewStyle,Demigender|Asian|BigPicture,Demigender,Asian,,,,,,BigPicture,,,,,,,,0,0,LABEL: 0
2,6,3,6,Gender|Race|ReviewStyle,Demigender|Asian|BigPicture,Demigender,Asian,,,,,,BigPicture,,,,,,,,0,1,LABEL: 1
3,6,3,6,Gender|Race|ReviewStyle,Demigender|Asian|BigPicture,Demigender,Asian,,,,,,BigPicture,,,,,,,,0,1,LABEL: 1
4,6,3,6,Gender|Race|ReviewStyle,Demigender|Asian|BigPicture,Demigender,Asian,,,,,,BigPicture,,,,,,,,0,0,LABEL: 0
5,6,3,6,Gender|Race|ReviewStyle,Demigender|Asian|BigPicture,Demigender,Asian,,,,,,BigPicture,,,,,,,,0,0,LABEL: 0
6,6,3,6,Gender|Race|ReviewStyle,Demigender|Asian|BigPicture,Demigender,Asian,,,,,,BigPicture,,,,,,,,0,0,LABEL: 0
7,6,3,6,Gender|Race|ReviewStyle,Demigender|Asian|BigPicture,Demigender,Asian,,,,,,BigPicture,,,,,,,,0,1,LABEL: 1
8,6,3,6,Gender|Race|ReviewStyle,Demigender|Asian|BigPicture,Demigender,Asian,,,,,,BigPicture,,,,,,,,0,1,LABEL: 1
9,6,3,6,Gender|Race|ReviewStyle,Demigender|Asian|BigPicture,Demigender,Asian,,,,,,BigPicture,,,,,,,,1,1,LABEL: 1
10,6,3,6,Gender|Race|ReviewStyle,Demigender|Asian|BigPicture,Demigender,Asian,,,,,,BigPicture,,,,,,,,1,1,LABEL: 1
11,6,3,6,Gender|Race|ReviewStyle,Demigender|Asian|BigPicture,Demigender,Asian,,,,,,BigPicture,,,,,,,,1,1,LABEL: 1
12,6,3,6,Gender|Race|ReviewStyle,Demigender|Asian|BigPicture,Demigender,Asian,,,,,,BigPicture,,,,,,,,1,1,LABEL: 1
13,6,3,6,Gender|Race|ReviewStyle,Demigender|Asian|BigPicture,Demigender,Asian,,,,,,BigPicture,,,,,,,,1,1,LABEL: 1
14,6,3,6,Gender|Race|ReviewStyle,Demigender|Asian|BigPicture,Demigender,Asian,,,,,,BigPicture,,,,,,,,1,0,LABEL: 0
15,6,3,6,Gender|Race|ReviewStyle,Demigender|Asian|BigPicture,Demigender,Asian,,,,,,BigPicture,,,,,,,,0,1,LABEL: 1
16,6,3,6,Gender|Race|ReviewStyle,Demigender|Asian|BigPicture,Demigender,Asian,,,,,,BigPicture,,,,,,,,1,0,LABEL: 0
17,6,3,6,Gender|Race|ReviewStyle,Demigender|Asian|BigPicture,Demigender,Asian,,,,,,BigPicture,,,,,,,,0,1,LABEL: 1
18,6,3,6,Gender|Race|ReviewStyle,Demigender|Asian|BigPicture,Demigender,Asian,,,,,,BigPicture,,,,,,,,0,1,LABEL: 1
19,6,3,6,Gender|Race|ReviewStyle,Demigender|Asian|BigPicture,Demigender,Asian,,,,,,BigPicture,,,,,,,,1,0,LABEL: 0
20,6,3,6,Gender|Race|ReviewStyle,Demigender|Asian|BigPicture,Demigender,Asian,,,,,,BigPicture,,,,,,,,0,1,LABEL: 1
21,6,3,6,Gender|Race|ReviewStyle,Demigender|Asian|BigPicture,Demigender,Asian,,,,,,BigPicture,,,,,,,,0,1,LABEL: 1
22,6,3,6,Gender|Race|ReviewStyle,Demigender|Asian|BigPicture,Demigender,Asian,,,,,,BigPicture,,,,,,,,1,1,LABEL: 1
23,6,3,6,Gender|Race|ReviewStyle,Demigender|Asian|BigPicture,Demigender,Asian,,,,,,BigPicture,,,,,,,,0,0,LABEL: 0
24,6,3,6,Gender|Race|ReviewStyle,Demigender|Asian|BigPicture,Demigender,Asian,,,,,,BigPicture,,,,,,,,1,1,LABEL: 1
25,6,3,6,Gender|Race|ReviewStyle,Demigender|Asian|BigPicture,Demigender,Asian,,,,,,BigPicture,,,,,,,,1,1,LABEL: 1
26,6,3,6,Gender|Race|ReviewStyle,Demigender|Asian|BigPicture,Demigender,Asian,,,,,,BigPicture,,,,,,,,0,1,LABEL: 1
27,6,3,6,Gender|Race|ReviewStyle,Demigender|Asian|BigPicture,Demigender,Asian,,,,,,BigPicture,,,,,,,,1,1,LABEL: 1
28,6,3,6,Gender|Race|ReviewStyle,Demigender|Asian|BigPicture,Demigender,Asian,,,,,,BigPicture,,,,,,,,0,1,LABEL: 1
29,6,3,6,Gender|Race|ReviewStyle,Demigender|Asian|BigPicture,Demigender,Asian,,,,,,BigPicture,,,,,,,,0,1,LABEL: 1
30,6,3,6,Gender|Race|ReviewStyle,Demigender|Asian|BigPicture,Demigender,Asian,,,,,,BigPicture,,,,,,,,0,1,LABEL: 1
31,6,3,6,Gender|Race|ReviewStyle,Demigender|Asian|BigPicture,Demigender,Asian,,,,,,BigPicture,,,,,,,,0,1,LABEL: 1
32,6,3,6,Gender|Race|ReviewStyle,Demigender|Asian|BigPicture,Demigender,Asian,,,,,,BigPicture,,,,,,,,1,1,LABEL: 1
33,6,3,6,Gender|Race|ReviewStyle,Demigender|Asian|BigPicture,Demigender,Asian,,,,,,BigPicture,,,,,,,,0,1,LABEL: 1
34,6,3,6,Gender|Race|ReviewStyle,Demigender|Asian|BigPicture,Demigender,Asian,,,,,,BigPicture,,,,,,,,0,1,LABEL: 1
35,6,3,6,Gender|Race|ReviewStyle,Demigender|Asian|BigPicture,Demigender,Asian,,,,,,BigPicture,,,,,,,,1,1,LABEL: 1
36,6,3,6,Gender|Race|ReviewStyle,Demigender|Asian|BigPicture,Demigender,Asian,,,,,,BigPicture,,,,,,,,0,1,LABEL: 1
37,6,3,6,Gender|Race|ReviewStyle,Demigender|Asian|BigPicture,Demigender,Asian,,,,,,BigPicture,,,,,,,,0,0,LABEL: 0
38,6,3,6,Gender|Race|ReviewStyle,Demigender|Asian|BigPicture,Demigender,Asian,,,,,,BigPicture,,,,,,,,1,1,LABEL: 1
39,6,3,6,Gender|Race|ReviewStyle,Demigender|Asian|BigPicture,Demigender,Asian,,,,,,BigPicture,,,,,,,,1,1,LABEL: 1
40,6,3,6,Gender|Race|ReviewStyle,Demigender|Asian|BigPicture,Demigender,Asian,,,,,,BigPicture,,,,,,,,1,0,LABEL: 0
41,6,3,6,Gender|Race|ReviewStyle,Demigender|Asian|BigPicture,Demigender,Asian,,,,,,BigPicture,,,,,,,,1,1,LABEL: 1
42,6,3,6,Gender|Race|ReviewStyle,Demigender|Asian|BigPicture,Demigender,Asian,,,,,,BigPicture,,,,,,,,1,0,LABEL: 0
43,6,3,6,Gender|Race|ReviewStyle,Demigender|Asian|BigPicture,Demigender,Asian,,,,,,BigPicture,,,,,,,,0,1,LABEL: 1
44,6,3,6,Gender|Race|ReviewStyle,Demigender|Asian|BigPicture,Demigender,Asian,,,,,,BigPicture,,,,,,,,1,1,LABEL: 1
45,6,3,6,Gender|Race|ReviewStyle,Demigender|Asian|BigPicture,Demigender,Asian,,,,,,BigPicture,,,,,,,,1,1,LABEL: 1
46,6,3,6,Gender|Race|ReviewStyle,Demigender|Asian|BigPicture,Demigender,Asian,,,,,,BigPicture,,,,,,,,0,0,LABEL: 0
47,6,3,6,Gender|Race|ReviewStyle,Demigender|Asian|BigPicture,Demigender,Asian,,,,,,BigPicture,,,,,,,,1,1,LABEL: 1
48,6,3,6,Gender|Race|ReviewStyle,Demigender|Asian|BigPicture,Demigender,Asian,,,,,,BigPicture,,,,,,,,1,1,LABEL: 1
49,6,3,6,Gender|Race|ReviewStyle,Demigender|Asian|BigPicture,Demigender,Asian,,,,,,BigPicture,,,,,,,,1,0,LABEL: 0
0,7,3,7,Gender|Race|Role,Woman|Asian|Reviewer,Woman,Asian,,,,,,,Reviewer,,,,,,,1,1,LABEL: 1
1,7,3,7,Gender|Race|Role,Woman|Asian|Reviewer,Woman,Asian,,,,,,,Reviewer,,,,,,,0,0,LABEL: 0
2,7,3,7,Gender|Race|Role,Woman|Asian|Reviewer,Woman,Asian,,,,,,,Reviewer,,,,,,,0,1,LABEL: 1
3,7,3,7,Gender|Race|Role,Woman|Asian|Reviewer,Woman,Asian,,,,,,,Reviewer,,,,,,,0,1,LABEL: 1
4,7,3,7,Gender|Race|Role,Woman|Asian|Reviewer,Woman,Asian,,,,,,,Reviewer,,,,,,,0,0,LABEL: 0
5,7,3,7,Gender|Race|Role,Woman|Asian|Reviewer,Woman,Asian,,,,,,,Reviewer,,,,,,,0,0,LABEL: 0
6,7,3,7,Gender|Race|Role,Woman|Asian|Reviewer,Woman,Asian,,,,,,,Reviewer,,,,,,,0,0,LABEL: 0
7,7,3,7,Gender|Race|Role,Woman|Asian|Reviewer,Woman,Asian,,,,,,,Reviewer,,,,,,,0,1,LABEL: 1
8,7,3,7,Gender|Race|Role,Woman|Asian|Reviewer,Woman,Asian,,,,,,,Reviewer,,,,,,,0,1,LABEL: 1
9,7,3,7,Gender|Race|Role,Woman|Asian|Reviewer,Woman,Asian,,,,,,,Reviewer,,,,,,,1,1,LABEL: 1
10,7,3,7,Gender|Race|Role,Woman|Asian|Reviewer,Woman,Asian,,,,,,,Reviewer,,,,,,,1,1,LABEL: 1
11,7,3,7,Gender|Race|Role,Woman|Asian|Reviewer,Woman,Asian,,,,,,,Reviewer,,,,,,,1,1,LABEL: 1
12,7,3,7,Gender|Race|Role,Woman|Asian|Reviewer,Woman,Asian,,,,,,,Reviewer,,,,,,,1,1,LABEL: 1
13,7,3,7,Gender|Race|Role,Woman|Asian|Reviewer,Woman,Asian,,,,,,,Reviewer,,,,,,,1,1,LABEL: 1
14,7,3,7,Gender|Race|Role,Woman|Asian|Reviewer,Woman,Asian,,,,,,,Reviewer,,,,,,,1,0,LABEL: 0
15,7,3,7,Gender|Race|Role,Woman|Asian|Reviewer,Woman,Asian,,,,,,,Reviewer,,,,,,,0,1,LABEL: 1
16,7,3,7,Gender|Race|Role,Woman|Asian|Reviewer,Woman,Asian,,,,,,,Reviewer,,,,,,,1,0,LABEL: 0
17,7,3,7,Gender|Race|Role,Woman|Asian|Reviewer,Woman,Asian,,,,,,,Reviewer,,,,,,,0,1,LABEL: 1
18,7,3,7,Gender|Race|Role,Woman|Asian|Reviewer,Woman,Asian,,,,,,,Reviewer,,,,,,,0,1,LABEL: 1
19,7,3,7,Gender|Race|Role,Woman|Asian|Reviewer,Woman,Asian,,,,,,,Reviewer,,,,,,,1,0,LABEL: 0
20,7,3,7,Gender|Race|Role,Woman|Asian|Reviewer,Woman,Asian,,,,,,,Reviewer,,,,,,,0,1,LABEL: 1
21,7,3,7,Gender|Race|Role,Woman|Asian|Reviewer,Woman,Asian,,,,,,,Reviewer,,,,,,,0,1,LABEL: 1
22,7,3,7,Gender|Race|Role,Woman|Asian|Reviewer,Woman,Asian,,,,,,,Reviewer,,,,,,,1,1,LABEL: 1
23,7,3,7,Gender|Race|Role,Woman|Asian|Reviewer,Woman,Asian,,,,,,,Reviewer,,,,,,,0,0,LABEL: 0
24,7,3,7,Gender|Race|Role,Woman|Asian|Reviewer,Woman,Asian,,,,,,,Reviewer,,,,,,,1,1,LABEL: 1
25,7,3,7,Gender|Race|Role,Woman|Asian|Reviewer,Woman,Asian,,,,,,,Reviewer,,,,,,,1,1,LABEL: 1
26,7,3,7,Gender|Race|Role,Woman|Asian|Reviewer,Woman,Asian,,,,,,,Reviewer,,,,,,,0,1,LABEL: 1
27,7,3,7,Gender|Race|Role,Woman|Asian|Reviewer,Woman,Asian,,,,,,,Reviewer,,,,,,,1,1,LABEL: 1
28,7,3,7,Gender|Race|Role,Woman|Asian|Reviewer,Woman,Asian,,,,,,,Reviewer,,,,,,,0,1,LABEL: 1
29,7,3,7,Gender|Race|Role,Woman|Asian|Reviewer,Woman,Asian,,,,,,,Reviewer,,,,,,,0,1,LABEL: 1
30,7,3,7,Gender|Race|Role,Woman|Asian|Reviewer,Woman,Asian,,,,,,,Reviewer,,,,,,,0,1,LABEL: 1
31,7,3,7,Gender|Race|Role,Woman|Asian|Reviewer,Woman,Asian,,,,,,,Reviewer,,,,,,,0,1,LABEL: 1
32,7,3,7,Gender|Race|Role,Woman|Asian|Reviewer,Woman,Asian,,,,,,,Reviewer,,,,,,,1,1,LABEL: 1
33,7,3,7,Gender|Race|Role,Woman|Asian|Reviewer,Woman,Asian,,,,,,,Reviewer,,,,,,,0,1,LABEL: 1
34,7,3,7,Gender|Race|Role,Woman|Asian|Reviewer,Woman,Asian,,,,,,,Reviewer,,,,,,,0,1,LABEL: 1
35,7,3,7,Gender|Race|Role,Woman|Asian|Reviewer,Woman,Asian,,,,,,,Reviewer,,,,,,,1,1,LABEL: 1
36,7,3,7,Gender|Race|Role,Woman|Asian|Reviewer,Woman,Asian,,,,,,,Reviewer,,,,,,,0,1,LABEL: 1
37,7,3,7,Gender|Race|Role,Woman|Asian|Reviewer,Woman,Asian,,,,,,,Reviewer,,,,,,,0,0,LABEL: 0
38,7,3,7,Gender|Race|Role,Woman|Asian|Reviewer,Woman,Asian,,,,,,,Reviewer,,,,,,,1,1,LABEL: 1
39,7,3,7,Gender|Race|Role,Woman|Asian|Reviewer,Woman,Asian,,,,,,,Reviewer,,,,,,,1,1,LABEL: 1
40,7,3,7,Gender|Race|Role,Woman|Asian|Reviewer,Woman,Asian,,,,,,,Reviewer,,,,,,,1,1,LABEL: 1
41,7,3,7,Gender|Race|Role,Woman|Asian|Reviewer,Woman,Asian,,,,,,,Reviewer,,,,,,,1,1,LABEL: 1
42,7,3,7,Gender|Race|Role,Woman|Asian|Reviewer,Woman,Asian,,,,,,,Reviewer,,,,,,,1,0,LABEL: 0
